"id"|"size"|"prediction"
188|4600|0.024
4216|4600|0.076
6854|4600|1
3944|4600|1
2926|4600|0
3598|4600|0.12
4960|4600|1
425|4600|1
2917|4600|0.806
2733|4600|0.494
1335|4600|0.016
8072|4600|0.998
6776|4600|1
6133|4600|1
1103|4600|1
2861|4600|0
3074|4600|0.026
4199|4600|0.066
8871|4600|0
5495|4600|0.226
5958|4600|1
468|4600|1
3702|4600|1
7426|4600|0.626
5404|4600|1
3035|4600|0.226
6399|4600|1
6200|4600|1
8195|4600|0.862
2207|4600|0
4967|4600|1
614|4600|0.006
2913|4600|0.862
3873|4600|1
1918|4600|0.006
5892|4600|1
389|4600|1
3169|4600|0.664
7952|4600|1
5571|4600|1
8544|4600|0.004
1029|4600|0.992
3633|4600|0.004
5159|4600|1
4928|4600|0.986
2163|4600|0.876
3739|4600|1
8141|4600|1
8370|4600|1
5476|4600|1
4660|4600|1
7886|4600|1
3706|4600|1
4699|4600|1
617|4600|0.004
6669|4600|1
4653|4600|0.114
8901|4600|0.488
3697|4600|1
4144|4600|0
6310|4600|0.582
8759|4600|0
6045|4600|0.784
8447|4600|0.886
1298|4600|0
2377|4600|0.786
2265|4600|0.572
5091|4600|0.9
6567|4600|1
3924|4600|1
3835|4600|0.052
6533|4600|1
3720|4600|1
8396|4600|1
4917|4600|0.988
5043|4600|1
756|4600|0.996
2221|4600|0.596
2970|4600|0
2531|4600|1
5339|4600|0.982
8512|4600|0.058
2704|4600|0.784
2292|4600|1
4405|4600|1
2974|4600|0
6572|4600|1
4195|4600|0.004
8595|4600|0
2431|4600|1
8364|4600|1
7419|4600|1
3014|4600|0.09
1747|4600|1
4631|4600|1
466|4600|1
5103|4600|1
2346|4600|1
2959|4600|0
6267|4600|1
7115|4600|1
4104|4600|0.002
5748|4600|1
6431|4600|0.998
3898|4600|1
2381|4600|1
47|4600|0.254
4147|4600|0.288
6194|4600|0.404
785|4600|0
373|4600|0.996
755|4600|0.988
5648|4600|0.994
1781|4600|0.628
974|4600|0.992
6539|4600|1
745|4600|0.994
3727|4600|1
2981|4600|0
895|4600|1
1512|4600|1
6038|4600|1
8064|4600|0
3328|4600|0
2494|4600|1
20|4600|0.11
5868|4600|0.988
5474|4600|0.914
3996|4600|0.108
3853|4600|1
3945|4600|1
4542|4600|1
1657|4600|0.002
1696|4600|1
7244|4600|1
2592|4600|1
5893|4600|1
6374|4600|1
2731|4600|0.33
6012|4600|1
4601|4600|1
1934|4600|0.002
1721|4600|0.758
1059|4600|1
2498|4600|1
5014|4600|0.364
7294|4600|1
4163|4600|0.874
2188|4600|0.232
4186|4600|0.018
1019|4600|1
8862|4600|0.286
5392|4600|1
7529|4600|1
2591|4600|1
6553|4600|1
5027|4600|0
5104|4600|1
1800|4600|0.254
4399|4600|1
611|4600|0.258
1089|4600|0.004
2960|4600|0.224
816|4600|1
5546|4600|1
4725|4600|0.786
1113|4600|1
4959|4600|1
8161|4600|1
4227|4600|0
6019|4600|0.272
691|4600|1
5480|4600|0.838
6066|4600|1
4864|4600|0.992
7195|4600|0.536
6649|4600|1
422|4600|1
4708|4600|0.834
6707|4600|1
8959|4600|0.092
4667|4600|0.76
4143|4600|0.08
7024|4600|1
3247|4600|0.096
2079|4600|0
789|4600|1
8954|4600|0.01
4914|4600|1
4793|4600|0.98
7068|4600|1
3805|4600|0.502
387|4600|1
8332|4600|1
6810|4600|0.974
2530|4600|1
3954|4600|0.118
2169|4600|1
8812|4600|0.09
167|4600|0.726
4768|4600|1
4443|4600|1
3442|4600|0.994
6511|4600|1
7945|4600|0.76
746|4600|1
2110|4600|0
778|4600|0.97
3073|4600|0
5716|4600|1
8986|4600|0
3100|4600|0
1701|4600|0
4657|4600|1
7569|4600|1
2509|4600|1
7021|4600|1
5832|4600|1
8355|4600|1
4117|4600|0.06
6481|4600|1
5471|4600|1
1772|4600|0.25
53|4600|0.012
7795|4600|1
2874|4600|0
1045|4600|1
7566|4600|1
2626|4600|1
1525|4600|0.058
4744|4600|1
2298|4600|1
1997|4600|0
7008|4600|0.654
1334|4600|0.22
148|4600|0
2698|4600|1
7706|4600|0.09
917|4600|1
366|4600|0.998
7818|4600|1
6126|4600|1
4490|4600|1
4645|4600|1
2007|4600|0
401|4600|0.95
7469|4600|0
1114|4600|0.9
3284|4600|0.652
3458|4600|0
3516|4600|0.044
6370|4600|0.986
1020|4600|0.998
2197|4600|0
5759|4600|1
8070|4600|0.052
8789|4600|0
8487|4600|1
8066|4600|1
6337|4600|1
5595|4600|1
8410|4600|1
4656|4600|1
443|4600|1
2460|4600|1
6|4600|0.016
145|4600|0.09
1242|4600|1
7194|4600|1
3390|4600|1
4269|4600|0.002
1211|4600|0.002
7|4600|0.164
8030|4600|1
7993|4600|1
2779|4600|0.218
6141|4600|0.442
952|4600|1
608|4600|1
6464|4600|1
7824|4600|1
6319|4600|1
3657|4600|0.066
7789|4600|1
1151|4600|0
801|4600|1
7535|4600|1
8107|4600|1
588|4600|0.036
2547|4600|1
1031|4600|0.97
5366|4600|0.79
8236|4600|1
1598|4600|1
7695|4600|1
7483|4600|0
5155|4600|0.99
1979|4600|0.002
8184|4600|1
7705|4600|0.392
4020|4600|0.016
4423|4600|0.84
7804|4600|0.878
1698|4600|1
1852|4600|0
4126|4600|0.226
5655|4600|1
5073|4600|0.956
5294|4600|0.978
7307|4600|0.998
4380|4600|1
3456|4600|0.998
4978|4600|0.468
1856|4600|0.238
3812|4600|0
2225|4600|0.532
7262|4600|1
5828|4600|1
3959|4600|0
3623|4600|0
163|4600|0.094
2982|4600|0.698
6571|4600|0.954
1540|4600|0.998
1323|4600|1
3337|4600|0.88
3668|4600|0.994
4578|4600|0.948
8579|4600|0
5418|4600|1
4196|4600|0
8617|4600|0.12
930|4600|1
2912|4600|0.556
3698|4600|1
2613|4600|1
3311|4600|0
3950|4600|0
3814|4600|0
2095|4600|0.018
5849|4600|0.996
5719|4600|1
7875|4600|1
3272|4600|0.19
6751|4600|1
4051|4600|0.006
8286|4600|0.986
171|4600|0.838
8842|4600|0.014
5576|4600|1
3396|4600|1
888|4600|1
8150|4600|1
7117|4600|1
2195|4600|0.986
4148|4600|0.304
8416|4600|1
4429|4600|1
5952|4600|1
4013|4600|0.016
5173|4600|0.936
4797|4600|0.708
1408|4600|0.97
4643|4600|0
6989|4600|0.954
7326|4600|1
92|4600|0
5421|4600|0.776
4863|4600|0.986
1780|4600|0.036
5493|4600|0.31
7732|4600|0.998
8781|4600|0
4858|4600|1
3645|4600|0
3071|4600|0.102
2782|4600|0.908
6993|4600|1
3537|4600|0
3877|4600|0
3191|4600|0.006
5869|4600|1
7747|4600|1
8098|4600|1
6240|4600|1
4722|4600|1
2909|4600|0
7052|4600|1
4011|4600|0.042
3459|4600|0.944
6404|4600|0.582
2889|4600|0.09
4966|4600|0.45
50|4600|0
5957|4600|1
8939|4600|0.066
1914|4600|0.32
3475|4600|0.158
6636|4600|1
2920|4600|0.71
2759|4600|0.612
2527|4600|1
667|4600|0.902
1289|4600|1
4990|4600|1
311|4600|0.6
493|4600|0.994
48|4600|0.012
7357|4600|1
7184|4600|0.296
2010|4600|0
2836|4600|0.026
7757|4600|1
4868|4600|1
7743|4600|1
2831|4600|0
8334|4600|1
6840|4600|1
6930|4600|1
2004|4600|0
6380|4600|1
2601|4600|1
4970|4800|1
4662|4800|0.84
3216|4800|0.106
7830|4800|1
6474|4800|1
7797|4800|1
4452|4800|1
3615|4800|0.472
1630|4800|1
3066|4800|0.02
1659|4800|0.01
3361|4800|0.186
7807|4800|1
7349|4800|1
6227|4800|1
8584|4800|0
5904|4800|1
4255|4800|0
6107|4800|0.8
6814|4800|0.984
2984|4800|0.606
4529|4800|0.998
3395|4800|0.998
3249|4800|0
383|4800|1
2047|4800|0.862
5865|4800|1
8875|4800|0
423|4800|1
4696|4800|1
5450|4800|0.406
570|4800|1
664|4800|0.962
4553|4800|1
5379|4800|0.792
2508|4800|0.998
8783|4800|0.99
6675|4800|1
1416|4800|0.422
4432|4800|1
6739|4800|0.99
4387|4800|1
5085|4800|1
1002|4800|1
3600|4800|0
1632|4800|1
7671|4800|1
4962|4800|1
5357|4800|0.75
2364|4800|0.996
3116|4800|0.104
4434|4800|1
8863|4800|0.994
6435|4800|0.172
4692|4800|0.742
1866|4800|0.004
3572|4800|0.04
807|4800|1
116|4800|0
2384|4800|0.752
3063|4800|0.012
4264|4800|0
1871|4800|0
411|4800|1
6205|4800|0.882
6794|4800|1
6897|4800|1
5423|4800|1
2458|4800|1
2555|4800|1
4090|4800|0.064
4168|4800|0.224
5000|4800|1
3061|4800|0
8367|4800|0.954
8552|4800|0.16
1523|4800|1
1865|4800|0
7234|4800|1
1686|4800|1
7247|4800|1
6298|4800|1
976|4800|0.688
4183|4800|0.06
7280|4800|1
6823|4800|1
7501|4800|0.97
1991|4800|0.09
8526|4800|0.834
2129|4800|0
1576|4800|1
8852|4800|0.434
6471|4800|1
5887|4800|1
4680|4800|0.152
5752|4800|0.918
6285|4800|1
2550|4800|1
955|4800|0.002
3541|4800|0
7977|4800|1
3627|4800|0.014
6439|4800|1
2969|4800|0.002
747|4800|0.712
4989|4800|1
4838|4800|1
2799|4800|0.324
2581|4800|1
7609|4800|1
3629|4800|0.11
7201|4800|1
5686|4800|1
8333|4800|1
1482|4800|1
5140|4800|0.688
7560|4800|1
8891|4800|0.996
452|4800|1
7064|4800|1
4813|4800|1
8981|4800|0
3279|4800|0.058
6743|4800|0.922
1629|4800|1
8543|4800|0.11
245|4800|1
1250|4800|1
5464|4800|0.822
8260|4800|0.918
8745|4800|0.046
3134|4800|0.018
7692|4800|1
4461|4800|1
2074|4800|0.058
1981|4800|0.01
857|4800|0.922
7491|4800|1
94|4800|0.238
2627|4800|1
1640|4800|1
4174|4800|0.006
1556|4800|1
8786|4800|0.396
2053|4800|0
5793|4800|1
6662|4800|1
2702|4800|1
176|4800|1
5253|4800|0.868
8257|4800|1
4671|4800|1
492|4800|1
6702|4800|1
3168|4800|0.042
2619|4800|1
1098|4800|0.966
3946|4800|1
3277|4800|0.02
4911|4800|1
5314|4800|1
1680|4800|1
3103|4800|0.048
7906|4800|1
8730|4800|0
7277|4800|1
6214|4800|1
1171|4800|1
7722|4800|1
380|4800|0.988
4284|4800|0
3763|4800|1
1804|4800|0.082
8648|4800|0.172
4014|4800|0.004
6727|4800|0.07
4280|4800|1
4094|4800|0.104
341|4800|1
108|4800|0.066
698|4800|0.55
5327|4800|0.922
4533|4800|0.99
7067|4800|1
6784|4800|0.912
5237|4800|1
3740|4800|0.988
5107|4800|1
2788|4800|0.912
1371|4800|0.004
1060|4800|0.998
5394|4800|0.946
1681|4800|1
1957|4800|0.132
8869|4800|0.01
4456|4800|0.46
7214|4800|1
255|4800|0.016
4497|4800|1
4748|4800|0.638
1624|4800|1
2501|4800|1
5370|4800|0.986
8169|4800|1
3298|4800|0
689|4800|0.99
6025|4800|1
3955|4800|0.018
8043|4800|1
1468|4800|1
1947|4800|0.044
3224|4800|0
2000|4800|0
4515|4800|1
5142|4800|0.776
8034|4800|1
1726|4800|1
7970|4800|1
6527|4800|1
1564|4800|1
4156|4800|0.01
4231|4800|0.002
4465|4800|1
6098|4800|0.694
2528|4800|0.652
4802|4800|1
8727|4800|0
1450|4800|1
3240|4800|0.096
5726|4800|1
8803|4800|0.934
1200|4800|0.95
7498|4800|1
4453|4800|1
3575|4800|0
287|4800|0.996
1748|4800|1
4796|4800|1
4694|4800|1
8851|4800|0
3367|4800|0
2605|4800|0.984
3410|4800|1
7762|4800|0.082
1155|4800|0.9
5824|4800|1
3999|4800|0.016
7904|4800|1
1397|4800|0.616
2244|4800|0.006
1412|4800|1
7550|4800|1
6759|4800|0.778
8885|4800|0.014
7049|4800|1
8636|4800|0.146
6956|4800|0.996
8166|4800|0.948
4475|4800|1
3273|4800|0.152
6540|4800|1
246|4800|1
989|4800|0.988
7296|4800|1
6705|4800|1
5094|4800|1
6575|4800|1
4139|4800|0.01
7919|4800|1
3788|4800|1
6945|4800|1
6014|4800|0.988
4791|4800|0.996
1996|4800|0
7379|4800|1
3245|4800|0.01
8434|4800|1
8346|4800|1
723|4800|1
690|4800|1
2539|4800|1
6373|4800|1
6478|4800|0.556
5193|4800|0.916
6488|4800|1
2523|4800|1
791|4800|0.96
2655|4800|1
870|4800|0
3378|4800|0.994
3417|4800|1
4412|4800|0.99
5981|4800|1
2308|4800|1
1292|4800|1
2127|4800|0.016
3847|4800|1
6802|4800|1
4979|4800|0.466
5677|4800|0.992
4036|4800|0.032
787|4800|1
1877|4800|0
1249|4800|0.11
8277|4800|1
2867|4800|0.588
1112|4800|0.994
3957|4800|0.324
738|4800|0.938
4963|4800|1
2677|4800|1
2660|4800|1
8888|4800|0.006
3856|4800|0
8402|4800|0.004
2089|4800|0.022
1557|4800|1
2148|4800|0.886
4998|4800|0.004
3420|4800|1
726|4800|1
1064|4800|0.876
795|4800|0.966
3375|4800|0.086
5080|4800|0.712
6803|4800|1
4052|4800|0.106
4517|4800|0.042
6839|4800|1
4549|4800|0.774
6015|4800|0.894
8963|4800|0
6795|4800|1
8432|4800|0
2124|4800|0.002
2466|4800|1
4127|4800|0.412
368|4800|0.992
7310|4800|0.982
794|4800|0.866
5953|4800|1
8320|4800|1
7323|4800|0.914
6463|4800|1
1099|4800|0
590|4800|0.142
6020|4800|1
4182|4800|0
2686|4800|1
8443|4800|0.834
5373|4800|0.988
3758|4800|0
1864|4800|0
6618|4800|1
8305|4800|1
2824|4800|0
6622|4800|0.86
6345|4800|1
5135|4800|0.768
6218|4800|1
5112|4800|0.886
4074|4800|0
3849|4800|1
4828|4800|1
3407|4800|1
63|4800|0
8809|4800|0.172
631|4800|1
1622|4800|1
6081|4800|1
3326|4800|0.002
8569|4800|0.088
8009|4800|0.622
1003|4800|0.966
5873|4800|1
1560|4800|1
3854|4800|1
3732|4800|0.004
6144|4800|1
3425|4800|0.204
2682|4800|1
1634|4800|1
5273|4800|1
6064|4800|1
4499|4800|1
409|4800|1
8478|4800|0
6017|4800|0.928
5985|4800|1
8583|4800|0
7892|4800|0.958
412|4800|1
1190|4800|0
2118|4800|0.884
4730|4800|1
8010|4800|1
6732|4800|0.902
4212|4800|0.708
5224|4800|1
168|4800|0.778
3723|4800|1
2393|4800|0.05
6171|4800|1
5589|4800|1
31|4800|0.158
2145|4800|0.918
6118|4800|0.99
1429|4800|0.98
6320|4800|1
6136|4800|0.492
3685|4800|0.994
1276|4800|1
7590|4800|1
7925|4800|1
6301|4800|1
806|4800|0.946
3232|4800|0.014
1104|4800|0.99
1005|4800|0.998
8324|4800|0.492
2808|4800|0
6962|4800|1
1763|4800|0.28
5154|4800|1
772|4800|0.998
4689|4800|0.9
4738|4800|0.912
3180|4800|0.002
8404|4800|0
8507|4800|0.086
6589|4800|1
4871|4800|1
1343|4800|0.012
5584|4800|0.966
5750|4800|1
609|4800|1
906|4800|1
484|4800|1
7459|4800|0.988
5973|4800|1
1746|4800|1
7726|4800|1
7414|4800|1
8632|4800|0.998
1936|4800|0
6938|4800|0.99
2938|4800|0
496|4800|1
7746|4800|1
7666|4800|1
1853|4800|0
8014|4800|1
3164|4800|0
5359|4800|0.914
3820|4800|1
8882|4800|0.172
5693|4800|0.934
480|4800|1
8399|4800|1
3296|4800|0.62
7113|4800|0.99
8295|4800|0.988
8532|4800|0
296|4800|1
2084|4800|0.532
2908|4800|0.014
4525|4800|1
7500|4800|1
7261|4800|1
332|4800|0.996
463|4800|0.998
8225|4800|1
2314|4800|1
4684|4800|1
7563|4800|1
6243|4800|1
264|4800|0.996
5052|4800|0.724
406|4800|1
3048|4800|0
5487|4800|1
8782|4800|0
5932|4800|0
5235|4800|1
4071|4800|0.014
8057|4800|0.13
5337|4800|0.998
2932|4800|0
1761|4800|0.016
6412|4800|1
4315|4800|0.004
8945|4800|0.014
3239|4800|0.152
4543|4800|1
7502|4800|1
3681|4800|1
7979|4800|1
8373|4800|0.002
1265|4800|0.554
2971|4800|0.382
1333|4800|0
7389|4800|1
4006|4800|0.22
6961|4800|0.84
7001|4800|0.434
1488|4800|1
5127|4800|1
199|4800|0
8829|4800|0.094
457|4800|1
240|4800|1
3192|4800|0
1356|4800|0
6047|4800|1
3519|4800|0.002
8555|4800|0.018
8861|4800|0.916
5285|4800|1
4856|4800|1
6926|4800|1
7796|4800|1
5297|4800|1
1923|4800|0
8626|4800|0.998
1350|4800|0.104
3027|4800|0.252
5358|4800|0.67
5987|4800|1
4150|4800|0
8768|4800|0
8159|4800|1
8847|4800|0.756
2699|4800|0.998
6716|4800|1
4418|4800|0.916
2223|4800|0
6432|4800|1
6182|4800|1
2859|4800|0.896
5201|4800|1
102|4800|0.02
8574|4800|0.822
1374|4800|0.874
7254|4800|1
4716|4800|0.074
3752|4800|1
2621|4800|1
3020|4800|0.912
6783|4800|1
5195|4800|1
5645|4800|1
407|4800|1
2875|4800|0
3852|4800|1
2187|4800|0.032
7963|4800|0.518
5991|4800|1
3906|4800|0.004
7615|4800|1
6297|4800|1
4876|4800|0.982
5839|4800|0
3660|4800|0
7715|4800|0.972
5538|4800|0.926
5671|4800|1
3832|4800|0
6544|4800|1
6495|4800|1
8838|4800|0.886
324|4800|1
7758|4800|1
3472|4800|0
732|4800|1
1620|4800|1
6994|4800|1
6731|4800|0.998
4248|4800|0
7445|4800|1
7002|4800|1
4142|4800|0.552
3884|4800|0.022
1327|4800|0.08
5020|4800|1
8084|4800|1
1369|4800|0
2985|4800|0.006
2367|4800|1
5668|4800|1
6058|4800|1
3454|4800|0.076
6547|4800|1
5651|4800|1
4207|4800|0.194
4594|4800|1
388|4800|0.764
5761|4800|1
4246|4800|0.004
540|4800|1
1776|4800|0.05
2513|4800|1
7488|4800|1
8522|4800|0.086
4229|4800|0
5264|4800|0.256
8464|4800|1
3363|4800|0
1527|4800|1
3196|4800|0.004
8805|4800|0.014
2709|4800|0.986
5303|4800|1
7506|4800|1
4784|4800|0.928
8376|4800|0.836
1784|4800|0.002
6334|4800|1
224|4800|0.996
2853|4800|0.818
2848|4800|0.75
6672|4800|1
1653|4800|1
1976|4800|0
3398|4800|1
5116|4800|1
1992|4800|0
1355|4800|0.018
7573|4800|0.844
291|4800|0.996
6425|4800|1
5042|4800|0.778
7303|4800|0.938
8227|4800|1
3336|4800|0
3964|4800|0.2
2987|4800|0
517|4800|1
5109|4800|1
4739|4800|0.988
3901|4800|0.998
7011|4800|1
1707|4800|1
1071|4800|1
6184|4800|1
378|4800|1
5265|4800|0.718
8815|4800|0.106
6946|4800|0.246
1585|4800|1
2895|4800|0.778
1134|4800|0.874
4110|4800|0.822
7223|4800|1
6132|4800|1
5145|4800|1
1541|4800|0.736
36|4800|0.016
3278|4800|0
6600|4800|1
2955|4800|0.14
7146|4800|1
151|4800|0.222
6893|4800|1
5239|4800|0.95
1269|4800|0.022
7580|4800|1
6791|4800|1
7265|4800|1
1530|4800|0.714
8380|4800|1
4040|4800|0.018
5377|4800|0.862
5206|4800|1
6887|4800|1
3770|4800|1
2711|4800|0.866
5955|4800|1
7007|4800|0.476
3200|4800|0
5867|4800|0.172
1837|4800|1
8898|4800|0.838
4830|4800|0.942
4920|4800|1
5063|4800|0.702
299|4800|1
6767|4800|0.682
2666|4800|1
2737|4800|0.84
8354|4800|1
4030|4800|0.02
3149|4800|0
3749|4800|1
1529|4800|1
3312|4800|0
8350|4800|1
4298|4800|0
8884|4800|0
4766|4800|0.982
8537|4800|0.392
8192|4800|1
400|4800|0.28
4311|4800|0.008
4478|4800|0.986
6250|4800|1
3346|4800|0.024
3008|4800|0.002
200|4800|0.876
3688|4800|1
30|4800|0.086
1109|4800|1
4008|4800|0.01
4940|4800|1
3712|4800|1
4572|4800|0.978
5855|4800|1
7020|4800|1
5465|4800|1
420|4800|1
5559|4800|1
7518|4800|0
6467|4800|1
924|4800|1
5811|4800|1
8758|4800|0
8503|4800|1
7260|4800|1
8401|4800|1
3050|4800|0.006
6384|4800|1
5136|4800|0.982
5343|4800|0.986
1100|4800|1
5514|4800|0.534
7147|4800|1
445|4800|0.99
2548|4800|1
8607|4800|0.002
2176|4800|0.002
7499|4800|1
6870|4800|1
6750|4800|1
5436|4800|1
8292|4800|1
3745|4800|1
8827|4800|0.606
2395|4800|1
408|4800|1
136|4800|0.998
336|4800|1
6905|4800|1
5632|4800|1
6932|4800|0.932
3780|4800|1
5335|4800|1
6036|4800|1
8510|4800|0.002
5185|4800|1
5498|4800|0.742
7513|4800|1
1575|4800|1
7410|4800|1
3923|4800|1
7536|4800|0.324
2245|4800|0.012
8298|4800|1
4780|4800|0.992
3430|4800|1
7267|4800|1
460|4800|0.954
1271|4800|0.058
4102|4800|0.006
552|4800|1
4570|4800|1
3445|4800|1
7406|4800|1
4386|4800|1
7092|4800|0.994
574|4800|1
2318|4800|1
3203|4800|0
1341|4800|0.152
465|4800|0.888
4913|4800|0.93
536|4800|1
5938|4800|1
6983|4800|1
1664|4800|0
2326|4800|1
6772|4800|1
4620|4800|0.996
2544|4800|1
7040|4800|1
7350|4800|1
4136|4800|0.994
3992|4800|0.066
5874|4800|1
3248|4800|0
280|4800|1
417|4800|0.944
2283|4800|1
5545|4800|1
1137|4800|0
6601|4800|1
8600|4800|0
3143|4800|0.004
5121|4800|1
158|4800|0
2392|4800|1
6941|4800|1
537|4800|1
7253|4800|1
8453|4800|0
5888|4800|0.966
2507|4800|1
4486|4800|1
8126|4800|1
5355|4800|1
7843|4800|1
6659|4800|0.66
4826|4800|1
2448|4800|0.006
4262|4800|0.622
8214|4800|0.978
1509|4800|1
429|4800|0.99
4171|4800|0.012
3322|4800|0.752
447|4800|1
2226|4800|0
5518|4800|0.74
5190|4800|1
1963|4800|0
5439|4800|0.958
8299|4800|1
2954|4800|0.028
8938|4800|0.002
6801|4800|0.918
6259|4800|1
1534|4800|0.87
7015|4800|1
2489|4800|0.958
7737|4800|1
7455|4800|1
8514|4800|0.818
1106|4800|0.222
3782|4800|1
6169|4800|1
1490|4800|0.748
907|4800|1
7252|4800|1
363|4800|0.998
1807|4800|0.002
6988|4800|1
1135|4800|0.996
6131|4800|1
3741|4800|1
920|4800|1
8067|4800|1
4296|4800|0
5744|4800|1
7182|4800|0.596
7175|4800|1
5532|4800|1
7783|4800|1
5543|4800|1
842|4800|0.992
7161|4800|1
3617|4800|0
4402|4800|0.888
4170|4800|0
6837|4800|1
5639|4800|1
5758|4800|0.96
6405|4800|1
4823|4800|0.988
3656|4800|0.068
1691|4800|0.946
998|4800|0.996
1954|4800|0.202
7869|4800|0.012
7734|4800|1
4943|4800|1
5961|4800|0.878
6349|4800|0.526
367|4800|1
1850|4800|0.018
6826|4800|0.994
5282|4800|0.996
33|4800|0.086
1239|4800|1
5587|4800|0.814
4236|4800|0
8210|4800|1
3040|4800|0.07
3160|4800|0
8463|4800|1
3942|4800|1
6109|4800|0.936
3330|4800|0
8248|4800|1
6237|4800|1
293|4800|1
6413|4800|1
8138|4800|1
3526|4800|0.274
6251|4800|1
7013|4800|1
2851|4800|0
2652|4800|0.992
4172|4800|0.016
2044|4800|0.292
7684|4800|1
2330|4800|1
2727|4800|0.13
6556|4800|1
6857|4800|0.994
3513|4800|0.004
1658|4800|1
3114|4800|0.026
8876|4800|0.668
8641|4800|0.058
2408|4800|0.97
830|4800|0.996
6747|4800|1
1127|4800|0.996
4107|4800|0
1966|4800|0.014
2260|4800|0.002
8874|4800|0.014
961|4800|0.556
1417|4800|0.25
5925|4800|0.876
304|4800|0
5134|4800|0.756
5755|4800|0.994
5160|4800|0.996
594|4800|1
7614|4800|1
613|4800|0.036
2679|4800|0.208
1618|4800|1
5222|4800|0.256
113|4800|0.214
6394|4800|1
7849|4800|1
7385|4800|1
5064|4800|1
5548|4800|1
5215|4800|0.958
8021|4800|1
1379|4800|0
195|4800|0.002
4910|4800|0.852
1451|4800|1
2910|4800|0.918
3338|4800|0.338
8160|4800|1
4154|4800|0.024
7679|4800|1
8832|4800|0
7306|4800|1
8054|4800|1
658|4800|1
5721|4800|1
2978|4800|0.348
4628|4800|0.982
5024|4800|0
5111|4800|1
1331|4800|0.248
6090|4800|1
29|4800|0
6657|4800|1
2914|4800|0.004
4448|4800|1
1881|4800|0
4439|4800|1
8194|4800|1
1874|4800|0
258|4800|1
2541|4800|1
2427|4800|1
4194|4800|0
3962|4800|0.006
5612|4800|1
741|4800|0.95
5205|4800|1
4592|4800|0.992
7232|4800|1
6217|4800|1
1970|4800|0.46
1213|4800|0.194
6853|4800|1
8735|4800|0.008
8405|4800|1
7124|4800|1
6004|4800|1
5090|4800|0.716
2657|4800|0.976
5789|4800|0.736
4137|4800|0
4873|4800|1
7617|4800|1
2723|4800|0.292
6686|4800|0.954
3525|4800|0
8835|4800|0
8459|4800|0
2789|4800|0.674
8311|4800|1
6443|4800|0.902
7168|4800|0.96
3637|4800|0.194
8895|4800|0.296
8061|4800|1
4424|4800|1
8696|4800|0.06
7328|4800|0.962
3864|4800|1
6290|4800|1
7670|4800|1
1878|4800|0
2324|4800|0.998
7159|4800|0.986
1497|4800|0.142
5228|4800|0.974
4948|4800|0.172
2518|4800|1
6948|4800|0.968
7074|4800|1
5502|4800|0.52
4893|4800|0.932
7605|4800|1
2700|4800|0.992
6091|4800|1
3072|4800|0
4046|4800|0.004
5406|4800|1
1555|4800|0.922
2075|4800|0.03
3507|4800|0.888
4330|4800|0
8581|4800|0
7313|4800|1
485|4800|0.922
7858|4800|1
6537|4800|1
5166|4800|0.978
6771|4800|0.99
3586|4800|0
5733|4800|1
1633|4800|1
5460|4800|1
5900|4800|0.918
8197|4800|1
7766|4800|1
5534|4800|1
2173|4800|0.698
2972|4800|0.232
4223|4800|0.168
5600|4800|1
825|4800|0.13
2268|4800|0.338
216|4800|1
4335|4800|0.058
8461|4800|1
4091|4800|0.126
3871|4800|0
577|4800|1
5934|4800|0.998
248|4800|1
6869|4800|0.996
8092|4800|1
1844|4800|0.002
6760|4800|1
3843|4800|0.404
855|4800|0.986
5260|4800|1
4640|4800|0.972
2645|4800|0.432
4063|4800|0
5924|4800|0.422
8475|4800|0
7632|4800|0.296
6018|4800|0.16
8845|4800|0.95
4951|4800|1
6554|4800|1
2716|4800|0.712
2022|4800|0
3938|4800|1
3126|4800|0.006
982|4800|1
2649|4800|1
1912|4800|0.002
845|4800|0.002
7976|4800|1
8923|4800|0.274
8408|4800|1
3314|4800|0.698
4239|4800|0.3
8294|4800|0
1231|4800|1
8590|4800|0
5673|4800|1
2833|4800|0.316
283|4800|1
6891|4800|1
17|4800|0.002
7761|4800|1
1085|4800|0
2578|4800|0.67
8572|4800|0.782
7784|4800|1
1299|4800|0
863|4800|0.982
3636|4800|0.002
5371|4800|1
5998|4800|1
704|4800|0.998
1584|4800|1
7165|4800|0.922
308|4800|0
7421|4800|1
6592|4800|0.946
812|4800|0.002
7716|4800|1
1893|4800|0.052
7923|4800|1
7327|4800|1
4108|4800|0.05
8023|4800|1
1339|4800|0.03
8523|4800|0.574
8837|4800|0
2058|4800|0.67
6656|4800|1
7544|4800|1
7514|4800|1
8634|4800|0
6242|4800|1
2659|4800|1
5703|4800|1
6424|4800|1
8814|4800|0.996
1043|4800|0.998
2595|4800|1
5472|4800|0.954
685|4800|0.988
5055|4800|0.878
3677|4800|1
2749|4800|1
7730|4800|1
5730|4800|1
4114|4800|0.32
4460|4800|1
7077|4800|1
2271|4800|0.972
6866|4800|0.874
5078|4800|0.998
2658|4800|1
5691|4800|1
821|4800|0.992
7470|4800|0.734
5200|4800|1
602|4800|1
1167|4800|0.064
3450|4800|0
7759|4800|1
4426|4800|0.99
7768|4800|1
8982|4800|0
2399|4800|1
8748|4800|0
2462|4800|1
6933|4800|1
1129|4800|0.87
6904|4800|1
6473|4800|0.982
