pattern|total_frequency |label|label_frequency|
d.R,R.R.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
d.R,R.R,U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
d.R,R.R+R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
d.R,R.D.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
d.R,R.D.R.|2|From-Normal-UDP-DNS--86|1|
d.D.d.u.u.|2|From-Botnet-UDP-DNS--493|1|
d.D.d.u.u.|2|From-Botnet-UDP-DNS--1171|1|
d,u,u,u,D,|2|From-Normal-TCP-HTTP-Google-86|1|
d,u,u,u,D,|2|From-Normal-TCP-HTTP-Google-19|1|
d,u,u,u+D+|2|From-Normal-TCP-HTTP-Google-157|1|
d,u,u,u+D+|2|From-Normal-TCP-HTTP-Google-21|1|
d,u,u,d,d,|2|From-Normal-TCP-HTTP-Google-22|1|
d,u,u,d,d,|2|From-Normal-TCP-HTTP-Google-19|1|
d,u,u,d,U+|2|From-Normal-TCP-HTTP-Google-20|1|
d,u,u,d,U+|2|From-Normal-TCP-HTTP-Google-21|1|
d,u,u,U+u+|2|From-Normal-TCP-HTTP-Google-22|1|
d,u,u,U+u+|2|From-Normal-TCP-HTTP-Google-23|1|
d,u,u,U+U,|2|From-Normal-TCP-HTTP--321|1|
d,u,u,U+U,|2|From-Normal-TCP-HTTP-Google-162|1|
d,u,u+u,u+|2|From-Normal-TCP-HTTP-Google-158|2|
d,u,u+u,d,|2|From-Normal-TCP-HTTP-Google-22|1|
d,u,u+u,d,|2|From-Normal-TCP-HTTP-Google-159|1|
d,u,u+U,u,|2|From-Normal-TCP-HTTP-Google-20|1|
d,u,u+U,u,|2|From-Normal-TCP-HTTP-Google-162|1|
d,u,d,u,u,|2|From-Normal-TCP-HTTP-Google-162|1|
d,u,d,u,u,|2|From-Normal-TCP-HTTP-Google-159|1|
d,u,d,u+u,|2|From-Normal-TCP-HTTP-Google-21|1|
d,u,d,u+u,|2|From-Normal-TCP-HTTP-Google-160|1|
d,u,d,d,u,|2|From-Normal-TCP-HTTP-Google-22|1|
d,u,d,d,u,|2|From-Normal-TCP-HTTP-Google-157|1|
d,u,U+u,u,|2|From-Normal-TCP-HTTP--317|1|
d,u,U+u,u,|2|From-Normal-TCP-HTTP-Google-19|1|
d,u+u+u+U,|2|From-Normal-TCP-HTTP-Google-157|1|
d,u+u+u+U,|2|From-Normal-TCP-HTTP-Google-160|1|
d,u+u+U,u,|2|From-Normal-TCP-HTTP-Google-159|1|
d,u+u+U,u,|2|From-Normal-TCP-HTTP--324|1|
d,u+U,d,U+|2|From-Normal-TCP-HTTP--321|1|
d,u+U,d,U+|2|From-Normal-TCP-HTTP-Google-21|1|
d,u+U,U+D+|2|From-Normal-TCP-HTTP-Google-21|1|
d,u+U,U+D+|2|From-Normal-TCP-HTTP-Google-158|1|
d,d,u,u,u+|2|From-Normal-TCP-HTTP-Google-22|1|
d,d,u,u,u+|2|From-Normal-TCP-HTTP-Google-161|1|
d,d,u,u,d,|2|From-Normal-TCP-HTTP-Google-162|1|
d,d,u,u,d,|2|From-Normal-TCP-HTTP-Google-159|1|
d,d,u,U+u,|2|From-Normal-TCP-HTTP--317|1|
d,d,u,U+u,|2|From-Normal-TCP-HTTP--319|1|
d,U+u,u+U,|2|From-Normal-TCP-HTTP-Google-86|1|
d,U+u,u+U,|2|From-Normal-TCP-HTTP-Google-160|1|
d,U+u+u+u+|2|From-Normal-TCP-HTTP-Google-20|1|
d,U+u+u+u+|2|From-Normal-TCP-HTTP-Google-161|1|
d+u,u+U,U+|2|From-Normal-TCP-HTTP-Google-157|1|
d+u,u+U,U+|2|From-Normal-TCP-HTTP--324|1|
d+u,U+D+u,|2|From-Normal-TCP-HTTP-Google-23|1|
d+u,U+D+u,|2|From-Normal-TCP-HTTP-Google-158|1|
d+u+U.U,u+|2|From-Botnet-UDP-DNS--686|1|
d+u+U.U,u+|2|From-Botnet-UDP-DNS--311|1|
d+U.U.u.U.|2|From-Botnet-UDP-DNS--1407|1|
d+U.U.u.U.|2|From-Botnet-UDP-DNS--1853|1|
d+U.U.R.U,|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-2|1|
d+U.U.R.U,|2|From-Botnet-UDP-DNS--1396|1|
d+U,U+u,u,|2|From-Normal-TCP-HTTP-Google-158|2|
c.r.R.S.R.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
c.a.R.R.T.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
c.T.T.a.S.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
c.R.R.t.t.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
b.w,v.v,v.|2|From-Botnet-TCP-Unknown-Attempt-433|2|
b.s.w.S.w.|2|From-Botnet-TCP-Unknown-Attempt-436|1|
b.s.w.S.w.|2|From-Botnet-TCP-Unknown-Attempt-435|1|
b.s.v.B.s.|2|From-Botnet-TCP-Unknown-Attempt-436|1|
b.s.v.B.s.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.s.s.s.S.|2|From-Botnet-UDP-DNS--405|1|
b.s.s.s.S.|2|From-Botnet-TCP-HTTP-Attempt-461|1|
b.s.s.W.s.|2|From-Botnet-TCP-Unknown-Attempt-436|1|
b.s.s.W.s.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.s.s.S.w.|2|From-Botnet-TCP-Unknown-Attempt-435|2|
b.s.s.S.B.|2|From-Botnet-TCP-HTTP-Attempt-461|1|
b.s.s.S.B.|2|From-Botnet-TCP-Unknown-Attempt-435|1|
b.s.S.w.s.|2|From-Botnet-TCP-HTTP-Attempt-461|1|
b.s.S.w.s.|2|From-Botnet-TCP-HTTP-Attempt-459|1|
b.s.S.s.w.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.s.S.s.w.|2|From-Botnet-TCP-HTTP-Attempt-459|1|
b.d.u.U.R,|2|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
b.d.u.U.R,|2|From-Normal-UDP-DNS--87|1|
b.d.U.U.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
b.d.U.U.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
b.d.U.U.R,|2|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
b.d.U.U.R,|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
b.d.U*U.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-1|2|
b.d.R.R.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
b.d.R.R.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
b.d.R,U.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
b.d.R,U.R.|2|From-Normal-UDP-DNS--86|1|
b.d.R,U.R,|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
b.d.R,U.R,|2|From-Normal-UDP-DNS--86|1|
b.d.R,R.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
b.d.R,R.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
b.d.R,R.R,|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
b.b.s.S.S.|2|From-Botnet-TCP-HTTP-Attempt-459|1|
b.b.s.S.S.|2|From-Botnet-TCP-Unknown-Attempt-432|1|
b.b.d.r.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
b.b.d.r.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
b.b.d.U*U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-1|2|
b.b.d.S,R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
b.b.S.S.s.|2|From-Botnet-UDP-DNS--405|1|
b.b.S.S.s.|2|From-Botnet-TCP-Unknown-Attempt-432|1|
b.b.S.S.S.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.b.S.S.S.|2|From-Botnet-TCP-Unknown-Attempt-432|1|
b.a.b.b.b.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-1|2|
b.W.W.s.S.|2|From-Botnet-TCP-HTTP-Attempt-459|1|
b.W.W.s.S.|2|From-Botnet-TCP-Unknown-Attempt-435|1|
b.S.s.w.s.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.S.s.w.s.|2|From-Botnet-TCP-Unknown-Attempt-432|1|
b.S.s.S.B.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.S.s.S.B.|2|From-Botnet-TCP-Unknown-Attempt-432|1|
b.S.s.B.s.|2|From-Botnet-UDP-DNS--405|1|
b.S.s.B.s.|2|From-Botnet-TCP-Unknown-Attempt-436|1|
b.S.S.W.S.|2|From-Botnet-TCP-Unknown-Attempt-436|1|
b.S.S.W.S.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.S.B.S.S.|2|From-Botnet-TCP-HTTP-Attempt-461|1|
b.S.B.S.S.|2|From-Botnet-TCP-Unknown-Attempt-432|1|
b.S,s,s,s,|2|From-Botnet-TCP-Unknown-Attempt-435|1|
b.S,s,s,s,|2|From-Botnet-TCP-SMTP-SPAM-1060|1|
b.S,S.s.S.|2|From-Botnet-TCP-Unknown-Attempt-436|1|
b.S,S.s.S.|2|From-Botnet-TCP-Unknown-Attempt-435|1|
b.R.R.R.T.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
b.B.S.S.s.|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b.B.S.S.s.|2|From-Botnet-TCP-Unknown-Attempt-435|1|
b,s,s,s,b,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-479|1|
b,s,s,s,b,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
b,s,s,s+s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
b,s,s,s+s,|2|From-Botnet-TCP-SMTP-SPAM-506|1|
b,s,s,B,S.|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1018|1|
b,s,s,B,S.|2|From-Botnet-TCP-SMTP-SPAM-1060|1|
b,s,b,B,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-494|1|
b,s,b,B,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
b,s,S,S.S,|2|From-Botnet-TCP-SMTP-SPAM-1060|1|
b,s,S,S.S,|2|From-Botnet-TCP-SMTP-SPAM-1465|1|
b,s,S+s,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1018|1|
b,s,S+s,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-705|1|
b,s,B,s,B,|2|From-Botnet-TCP-SMTP-SPAM-628|1|
b,s,B,s,B,|2|From-Botnet-TCP-SMTP-SPAM-1465|1|
b,s+s,s,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
b,s+s,s,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-493|1|
b,b,s,s,B,|2|From-Botnet-TCP-Unknown--19|1|
b,b,s,s,B,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-828|1|
b,b,s,B,s,|2|From-Botnet-TCP-SMTP-SPAM-628|1|
b,b,s,B,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
b,b,s+s,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-376|1|
b,b,s+s,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
b,b,S.S,b,|2|From-Botnet-TCP-Unknown--19|1|
b,b,S.S,b,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
b,b,B,B,B,|2|From-Botnet-TCP-SMTP-SPAM-628|1|
b,b,B,B,B,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-828|1|
b,S.S,s,S.|2|From-Botnet-TCP-SMTP-SPAM-628|1|
b,S.S,s,S.|2|From-Botnet-TCP-SMTP-SPAM.Attempt-493|1|
b,S.S,b,s,|2|From-Botnet-TCP-SMTP-SPAM-628|1|
b,S.S,b,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
b,S,s,s,s,|2|From-Botnet-TCP-HTTP-Attempt-460|1|
b,S,s,s,s,|2|From-Botnet-TCP-SMTP-SPAM-626|1|
b,B,s,B,s,|2|From-Botnet-TCP-SMTP-SPAM-628|1|
b,B,s,B,s,|2|From-Botnet-TCP-SMTP-SPAM-1174|1|
b,B,S.S,s,|2|From-Botnet-TCP-HTTP-Attempt-459|1|
b,B,S.S,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-828|1|
b,B,B,B,s,|2|From-Botnet-TCP-SMTP-SPAM-628|1|
b,B,B,B,s,|2|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
b+s,s,s,S.|2|From-Botnet-TCP-SMTP-SPAM.Attempt-706|1|
b+s,s,s,S.|2|From-Botnet-TCP-SMTP-SPAM.Attempt-377|1|
b+s*s+b+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-892|1|
b+s*s+b+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-574|1|
b+s*s*s+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1003|1|
b+s*s*s+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-898|1|
b+b+s*s*s+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1003|1|
b+b+s*s*s+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-898|1|
b+b+b+b+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-892|1|
b+b+b+b+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-898|1|
b+b+b+B+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-786|1|
b+b+b+B+s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-574|1|
b+b+B+s*s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-786|1|
b+b+B+s*s*|2|From-Botnet-TCP-SMTP-SPAM.Attempt-574|1|
b+b+B+b+b+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1003|1|
b+b+B+b+b+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-898|1|
b+b+B+B+B+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-1003|1|
b+b+B+B+B+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-574|1|
b+B+s*s*s+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-786|1|
b+B+s*s*s+|2|From-Botnet-TCP-SMTP-SPAM.Attempt-574|1|
a.u.R.U.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
a.u.R.U.U.|2|From-Normal-UDP-DNS--86|1|
a.r.u.r.r.|2|From-Botnet-UDP-DNS--530|1|
a.r.u.r.r.|2|From-Botnet-UDP-DNS--338|1|
a.r.u.D.R.|2|From-Botnet-UDP-DNS--530|1|
a.r.u.D.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
a.r.r.u.R.|2|From-Botnet-UDP-DNS--400|1|
a.r.r.u.R.|2|From-Botnet-UDP-DNS--338|1|
a.r.r.r.r,|2|From-Botnet-UDP-DNS--1507|1|
a.r.r.r.r,|2|From-Botnet-UDP-DNS--1509|1|
a.r.r.r.R,|2|From-Botnet-UDP-DNS--1853|1|
a.r.r.r.R,|2|From-Botnet-UDP-DNS--530|1|
a.r.r.r,r.|2|From-Botnet-UDP-DNS--817|1|
a.r.r.r,r.|2|From-Botnet-UDP-DNS--1871|1|
a.r.r.r,r,|2|From-Botnet-UDP-DNS--1889|1|
a.r.r.r,r,|2|From-Botnet-UDP-DNS--1871|1|
a.r.r.a.a.|2|From-Botnet-UDP-DNS--990|1|
a.r.r.a.a.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
a.r.r.a.A.|2|From-Botnet-UDP-DNS--530|1|
a.r.r.a.A.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
a.r.r.R.R,|2|From-Botnet-UDP-DNS--532|1|
a.r.r.R.R,|2|From-Botnet-UDP-DNS--402|1|
a.r.r.A.A.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
a.r.r.A.A.|2|From-Normal-UDP-DNS--87|1|
a.r.a.a.r.|2|From-Botnet-UDP-DNS--1507|1|
a.r.a.a.r.|2|From-Botnet-UDP-DNS--1509|1|
a.r.T.R.r.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.r.R.A.r.|2|From-Botnet-UDP-DNS--400|1|
a.r.R.A.r.|2|From-Botnet-UDP-DNS--402|1|
a.r.R.A.R.|2|From-Botnet-UDP-DNS--532|2|
a.r.R,R.r.|2|From-Botnet-UDP-DNS--990|1|
a.r.R,R.r.|2|From-Botnet-UDP-DNS--532|1|
a.r.A.r.R.|2|From-Botnet-UDP-DNS--1507|1|
a.r.A.r.R.|2|From-Botnet-UDP-DNS--532|1|
a.r.A.R.r.|2|From-Botnet-UDP-DNS--532|1|
a.r.A.R.r.|2|From-Botnet-UDP-DNS--402|1|
a.r.A.A.r.|2|From-Botnet-UDP-DNS--532|1|
a.r.A.A.r.|2|From-Botnet-UDP-DNS--402|1|
a.r,r.r.r.|2|From-Botnet-UDP-DNS--1909|1|
a.r,r.r.r.|2|From-Botnet-UDP-DNS--1869|1|
a.r,r,r,r.|2|From-Botnet-UDP-DNS--97|1|
a.r,r,r,r.|2|From-Botnet-UDP-DNS--2021|1|
a.r,a,A,r.|2|From-Botnet-UDP-DNS--1755|1|
a.r,a,A,r.|2|From-Botnet-UDP-DNS--1820|1|
a.r,A,r,a,|2|From-Botnet-UDP-DNS--1820|1|
a.r,A,r,a,|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
a.r,A,A,r,|2|From-Botnet-UDP-DNS--2143|1|
a.r,A,A,r,|2|From-Botnet-UDP-DNS--2019|1|
a.c.a.R.R.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.a.r,r,r,|2|From-Botnet-UDP-DNS--1751|1|
a.a.r,r,r,|2|From-Botnet-UDP-DNS--1458|1|
a.a.a.r.r.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.a.a.a.r.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.a.R.R.R.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.U.U.u.u.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
a.U.U.U.u.|2|From-Normal-UDP-DNS--85|1|
a.U.U.U.u.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
a.U.U.U.R.|2|From-Normal-UDP-DNS--85|1|
a.U.U.U.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
a.T.C.R.R.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.S.R.R.r.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.R.u.U.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
a.R.r.r.A.|2|From-Botnet-UDP-DNS--532|1|
a.R.r.r.A.|2|From-Botnet-UDP-DNS--402|1|
a.R.r.U.R.|2|From-Normal-UDP-DNS--85|1|
a.R.r.U.R.|2|From-Botnet-UDP-DNS--402|1|
a.R.r.R.r.|2|From-Botnet-UDP-DNS--1507|1|
a.R.r.R.r.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
a.R.d.U.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
a.R.d.U.U.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
a.R.R.u.R.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
a.R.R.u.R.|2|From-Normal-UDP-DNS--86|1|
a.R.R.r.a.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.R.R.r.R,|2|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
a.R.R.T.R.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
a.R.R.A.r.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
a.R.R.A.r.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
a.R.R.A.A.|2|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
a.R.R,R.r.|2|From-Botnet-UDP-DNS--1880|1|
a.R.R,R.r.|2|From-Botnet-UDP-DNS--400|1|
a.R.A.r.R.|2|From-Botnet-UDP-DNS--400|1|
a.R.A.r.R.|2|From-Botnet-UDP-DNS--338|1|
a.R.A.R.R.|2|From-Botnet-UDP-DNS--1507|1|
a.R.A.R.R.|2|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
a.R,r.r.r,|2|From-Botnet-UDP-DNS--97|1|
a.R,r.r.r,|2|From-Botnet-UDP-DNS--1880|1|
a.R+R.r.r.|2|From-Botnet-UDP-DNS--400|1|
a.R+R.r.r.|2|From-Botnet-UDP-DNS--530|1|
a.R+R.R+R.|2|From-Botnet-UDP-DNS--1008|1|
a.R+R.R+R.|2|From-Botnet-UDP-DNS--1893|1|
a.A.r.r.R.|2|From-Botnet-UDP-DNS--532|1|
a.A.r.r.R.|2|From-Botnet-UDP-DNS--402|1|
a,r,r.r,r,|2|From-Botnet-UDP-DNS--2179|1|
a,r,r.r,r,|2|From-Botnet-UDP-DNS--893|1|
a,r,r,r,r.|2|From-Botnet-UDP-DNS--371|1|
a,r,r,r,r.|2|From-Botnet-UDP-DNS--612|1|
a,r,R.R,r,|2|From-Botnet-UDP-DNS--2053|1|
a,r,R.R,r,|2|From-Botnet-UDP-DNS--1625|1|
a,r,A,r,r,|2|From-Botnet-UDP-DNS--1636|1|
a,r,A,r,r,|2|From-Botnet-UDP-DNS--376|1|
a,a,r,r,r,|2|From-Botnet-UDP-DNS--1564|1|
a,a,r,r,r,|2|From-Botnet-UDP-DNS--158|1|
a,A,a,r,r,|2|From-Botnet-UDP-DNS--1434|1|
a,A,a,r,r,|2|From-Botnet-UDP-DNS--524|1|
a+a+r*a*a*|2|From-Normal-UDP-NTP--1|2|
ZZ.Z.z.Z.Z|2|From-Normal-TCP-HTTPS-Google-62|1|
ZZ.Z.z.Z.Z|2|From-Normal-TCP-HTTP-Google-31|1|
Z.z.z.z.i.|2|From-Normal-TCP-HTTP--182|1|
Z.z.z.z.i.|2|From-Normal-TCP-HTTPS-Facebook-1|1|
Z.z.z.z.I.|2|From-Normal-TCP-HTTPS-Google-19|1|
Z.z.z.z.I.|2|From-Normal-TCP-HTTPS-Google-20|1|
Z.z.z.Z.Y,|2|From-Normal-TCP-HTTPS-Google-75|1|
Z.z.z.Z.Y,|2|From-Normal-TCP-HTTPS-Google-76|1|
Z.z.z.I.Z.|2|From-Normal-TCP-HTTP--309|1|
Z.z.z.I.Z.|2|From-Normal-TCP-HTTP--182|1|
Z.z.Z.z.Z,|2|From-Normal-TCP-HTTP-WebPage-7|1|
Z.z.Z.z.Z,|2|From-Normal-TCP-HTTPS-WebPage-9|1|
Z.z.Z.Z.Z,|2|From-Normal-TCP-HTTP--309|1|
Z.z.Z.Z.Z,|2|From-Normal-TCP-HTTPS-Facebook-1|1|
Z.z.Z.Z.Z*|2|From-Normal-TCP-HTTP-Google-62|1|
Z.z.Z.Z.Z*|2|From-Normal-TCP-HTTP-Facebook-10|1|
Z.z.Z.Z.W.|2|From-Normal-TCP-HTTP-Google-56|1|
Z.z.Z.Z.W.|2|From-Normal-TCP-HTTP-Facebook-11|1|
Z.z.Z.Z.I.|2|From-Normal-TCP-HTTP-Google-71|1|
Z.z.Z.Z.I.|2|From-Normal-TCP-HTTP-Google-116|1|
Z.z.Z.I.I.|2|From-Normal-TCP-HTTP-Webpage-321|1|
Z.z.Z.I.I.|2|From-Normal-TCP-HTTP-WebPage-6|1|
Z.z.Z,Z.z.|2|From-Normal-TCP-HTTP-WebPage-7|1|
Z.z.Z,Z.z.|2|From-Normal-TCP-HTTPS-WebPage-11|1|
Z.z.Z,Z.Z.|2|From-Normal-TCP-HTTP-Google-54|1|
Z.z.Z,Z.Z.|2|From-Normal-TCP-HTTPS-WebPage-9|1|
Z.z.I.i.Z.|2|From-Normal-TCP-HTTP-Webpage-125|1|
Z.z.I.i.Z.|2|From-Normal-TCP-HTTP-Webpage-239|1|
Z.z.I.i.0Z|2|From-Normal-TCP-HTTP-Facebook-10|1|
Z.z.I.i.0Z|2|From-Normal-TCP-HTTPS-Google-64|1|
Z.z.I.Z.Z*|2|From-Normal-TCP-HTTP-Google-55|1|
Z.z.I.Z.Z*|2|From-Normal-TCP-HTTP-Facebook-9|1|
Z.z.I.I.i.|2|From-Normal-TCP-HTTP-Webpage-321|1|
Z.z.I.I.i.|2|From-Normal-TCP-HTTPS-Google-69|1|
Z.w.W.W.W.|2|From-Normal-TCP-HTTP-Google-22|1|
Z.w.W.W.W.|2|From-Normal-TCP-HTTP-Webpage-101|1|
Z.i.Z.z.Z.|2|From-Normal-TCP-HTTP-Webpage-207|1|
Z.i.Z.z.Z.|2|From-Normal-TCP-HTTPS-Google-90|1|
Z.Z.z.z.z.|2|From-Normal-TCP-HTTPS--101|1|
Z.Z.z.z.z.|2|From-Normal-TCP-HTTP-Google-36|1|
Z.Z.z.w.Z.|2|From-Normal-TCP-HTTP-Webpage-207|1|
Z.Z.z.w.Z.|2|From-Normal-TCP-HTTP-Google-61|1|
Z.Z.z.Z.I.|2|From-Normal-TCP-HTTP-WebPage-7|1|
Z.Z.z.Z.I.|2|From-Normal-TCP-HTTP-Webpage-56|1|
Z.Z.z.Z,Z.|2|From-Normal-TCP-HTTPS-WebPage-11|1|
Z.Z.z.Z,Z.|2|From-Normal-TCP-HTTPS-WebPage-4|1|
Z.Z.Z.i.I.|2|From-Normal-TCP-HTTP-Google-102|1|
Z.Z.Z.i.I.|2|From-Normal-TCP-HTTPS-Google-69|1|
Z.Z.Z.Z.Z,|2|From-Normal-TCP-HTTPS-WebPage-3|1|
Z.Z.Z.Z.Z,|2|From-Normal-TCP-HTTPS-Facebook-3|1|
Z.Z.Z.Z.Y+|2|From-Normal-TCP-HTTPS-Google-20|2|
Z.Z.Z.Z.W*|2|From-Normal-TCP-HTTP-Google-30|1|
Z.Z.Z.Z.W*|2|From-Normal-TCP-HTTP--247|1|
Z.Z.Z.Z+W.|2|From-Normal-TCP-HTTP-Google-57|1|
Z.Z.Z.Z+W.|2|From-Normal-TCP-HTTP-Webpage-29|1|
Z.Z.Z.I.Z,|2|From-Normal-TCP-HTTP--309|1|
Z.Z.Z.I.Z,|2|From-Normal-TCP-HTTP-Facebook-9|1|
Z.Z.Z,Z.z.|2|From-Normal-TCP-HTTP--309|1|
Z.Z.Z,Z.z.|2|From-Normal-TCP-HTTPS-WebPage-13|1|
Z.Z.Z+Z.Z.|2|From-Normal-TCP-HTTPS-Facebook-1|1|
Z.Z.Z+Z.Z.|2|From-Normal-TCP-HTTP-Google-36|1|
Z.Z.Z*Z.I.|2|From-Normal-TCP-HTTP-Google-57|1|
Z.Z.Z*Z.I.|2|From-Normal-TCP-HTTPS-Google-74|1|
Z.Z.Y+Y.y.|2|From-Normal-TCP-HTTPS--128|1|
Z.Z.Y+Y.y.|2|From-Normal-TCP-HTTPS-Google-20|1|
Z.Z.Y+Y.h.|2|From-Normal-TCP-HTTPS-Google-19|1|
Z.Z.Y+Y.h.|2|From-Normal-TCP-HTTPS-Google-20|1|
Z.Z.I.Z.z.|2|From-Normal-TCP-HTTP-Facebook-4|1|
Z.Z.I.Z.z.|2|From-Normal-TCP-HTTP-WebPage-6|1|
Z.Z+Z.z.z.|2|From-Normal-TCP-HTTPS-Facebook-14|1|
Z.Z+Z.z.z.|2|From-Normal-TCP-HTTPS-Facebook-9|1|
